city_name,city_code,age,sex,measurement_date,name,value,unit
Prov. Namur,BE35,Total,Males,2012,Other ischaemic heart diseases,73.4,Rate
Prov. Namur,BE35,Total,Males,2013,Other ischaemic heart diseases,59.57,Rate
Prov. Namur,BE35,Total,Males,2014,Other ischaemic heart diseases,65.45,Rate
Prov. Namur,BE35,Total,Males,2015,Other ischaemic heart diseases,61.58,Rate
Prov. Namur,BE35,Total,Males,2016,Other ischaemic heart diseases,60.43,Rate
Prov. Namur,BE35,Total,Males,2017,Other ischaemic heart diseases,61.68,Rate
Prov. Namur,BE35,Total,Males,2018,Other ischaemic heart diseases,55.63,Rate
Prov. Namur,BE35,Total,Males,2019,Other ischaemic heart diseases,54.9,Rate
Prov. Namur,BE35,Total,Males,2020,Other ischaemic heart diseases,59.77,Rate
Prov. Namur,BE35,Total,Males,2011,Acute myocardial infarction including subsequent myocardial infarction,70.55,Rate
Prov. Namur,BE35,Total,Males,2012,Acute myocardial infarction including subsequent myocardial infarction,85.08,Rate
Prov. Namur,BE35,Total,Males,2013,Acute myocardial infarction including subsequent myocardial infarction,63.57,Rate
Prov. Namur,BE35,Total,Males,2014,Acute myocardial infarction including subsequent myocardial infarction,54.88,Rate
Prov. Namur,BE35,Total,Males,2015,Acute myocardial infarction including subsequent myocardial infarction,71.97,Rate
Prov. Namur,BE35,Total,Males,2016,Acute myocardial infarction including subsequent myocardial infarction,62.06,Rate
Prov. Namur,BE35,Total,Males,2017,Acute myocardial infarction including subsequent myocardial infarction,62.89,Rate
Prov. Namur,BE35,Total,Males,2018,Acute myocardial infarction including subsequent myocardial infarction,54.06,Rate
Prov. Namur,BE35,Total,Males,2019,Acute myocardial infarction including subsequent myocardial infarction,51.86,Rate
Prov. Namur,BE35,Total,Males,2020,Acute myocardial infarction including subsequent myocardial infarction,50.42,Rate
Prov. Namur,BE35,Total,Males,2011,Cerebrovascular diseases,83.75,Rate
Prov. Namur,BE35,Total,Males,2012,Cerebrovascular diseases,78.63,Rate
Prov. Namur,BE35,Total,Males,2013,Cerebrovascular diseases,70.99,Rate
Prov. Namur,BE35,Total,Males,2014,Cerebrovascular diseases,60.13,Rate
Prov. Namur,BE35,Total,Males,2015,Cerebrovascular diseases,66.05,Rate
Prov. Namur,BE35,Total,Males,2016,Cerebrovascular diseases,70.12,Rate
Prov. Namur,BE35,Total,Males,2017,Cerebrovascular diseases,60.4,Rate
Prov. Namur,BE35,Total,Males,2018,Cerebrovascular diseases,69.43,Rate
Prov. Namur,BE35,Total,Males,2019,Cerebrovascular diseases,60.69,Rate
Prov. Namur,BE35,Total,Males,2020,Cerebrovascular diseases,54.36,Rate
Prov. Namur,BE35,Total,Males,2011,Chronic lower respiratory diseases,76.53,Rate
Prov. Namur,BE35,Total,Males,2012,Chronic lower respiratory diseases,92.3,Rate
Prov. Namur,BE35,Total,Males,2013,Chronic lower respiratory diseases,80.58,Rate
Prov. Namur,BE35,Total,Males,2014,Chronic lower respiratory diseases,72.48,Rate
Prov. Namur,BE35,Total,Males,2015,Chronic lower respiratory diseases,76.98,Rate
Prov. Namur,BE35,Total,Males,2016,Chronic lower respiratory diseases,59.67,Rate
Prov. Namur,BE35,Total,Males,2017,Chronic lower respiratory diseases,65.15,Rate
Prov. Namur,BE35,Total,Males,2018,Chronic lower respiratory diseases,59.19,Rate
Prov. Namur,BE35,Total,Males,2019,Chronic lower respiratory diseases,67.77,Rate
Prov. Namur,BE35,Total,Males,2020,Chronic lower respiratory diseases,74.67,Rate
Prov. Namur,BE35,Total,Males,2011,Asthma and status asthmaticus,1.86,Rate
Prov. Namur,BE35,Total,Males,2012,Asthma and status asthmaticus,0.81,Rate
Prov. Namur,BE35,Total,Males,2013,Asthma and status asthmaticus,0.8,Rate
Prov. Namur,BE35,Total,Males,2015,Asthma and status asthmaticus,1.11,Rate
Prov. Namur,BE35,Total,Males,2016,Asthma and status asthmaticus,0.4,Rate
Prov. Namur,BE35,Total,Males,2017,Asthma and status asthmaticus,1.69,Rate
Prov. Namur,BE35,Total,Males,2019,Asthma and status asthmaticus,0.8,Rate
Prov. Namur,BE35,Total,Males,2020,Asthma and status asthmaticus,0.52,Rate
Prov. Namur,BE35,65 years or over,Males,2011,All causes of death (A00-Y89) excluding S00-T98,5777.91,Rate
Prov. Namur,BE35,65 years or over,Males,2012,All causes of death (A00-Y89) excluding S00-T98,6164.68,Rate
Prov. Namur,BE35,65 years or over,Males,2013,All causes of death (A00-Y89) excluding S00-T98,6117.09,Rate
Prov. Namur,BE35,65 years or over,Males,2014,All causes of death (A00-Y89) excluding S00-T98,5560.75,Rate
Prov. Namur,BE35,65 years or over,Males,2015,All causes of death (A00-Y89) excluding S00-T98,6102.62,Rate
Prov. Namur,BE35,65 years or over,Males,2016,All causes of death (A00-Y89) excluding S00-T98,5583.26,Rate
Prov. Namur,BE35,65 years or over,Males,2017,All causes of death (A00-Y89) excluding S00-T98,5632.67,Rate
Prov. Namur,BE35,65 years or over,Males,2018,All causes of death (A00-Y89) excluding S00-T98,5721.98,Rate
Prov. Namur,BE35,65 years or over,Males,2019,All causes of death (A00-Y89) excluding S00-T98,5551.11,Rate
Prov. Namur,BE35,65 years or over,Males,2020,All causes of death (A00-Y89) excluding S00-T98,6775.89,Rate
Prov. Namur,BE35,65 years or over,Males,2011,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",166.57,Rate
Prov. Namur,BE35,65 years or over,Males,2012,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",169.14,Rate
Prov. Namur,BE35,65 years or over,Males,2013,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",215.18,Rate
Prov. Namur,BE35,65 years or over,Males,2014,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",200.9,Rate
Prov. Namur,BE35,65 years or over,Males,2015,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",151.8,Rate
Prov. Namur,BE35,65 years or over,Males,2016,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",150.6,Rate
Prov. Namur,BE35,65 years or over,Males,2017,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",117.79,Rate
Prov. Namur,BE35,65 years or over,Males,2018,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",141.58,Rate
Prov. Namur,BE35,65 years or over,Males,2019,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",127.3,Rate
Prov. Namur,BE35,65 years or over,Males,2020,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",144.13,Rate
Prov. Namur,BE35,65 years or over,Males,2011,"Malignant neoplasm of trachea, bronchus and lung",494.51,Rate
Prov. Namur,BE35,65 years or over,Males,2012,"Malignant neoplasm of trachea, bronchus and lung",423.46,Rate
Prov. Namur,BE35,65 years or over,Males,2013,"Malignant neoplasm of trachea, bronchus and lung",444.51,Rate
Prov. Namur,BE35,65 years or over,Males,2014,"Malignant neoplasm of trachea, bronchus and lung",385.88,Rate
Prov. Namur,BE35,65 years or over,Males,2015,"Malignant neoplasm of trachea, bronchus and lung",436.89,Rate
Prov. Namur,BE35,65 years or over,Males,2016,"Malignant neoplasm of trachea, bronchus and lung",388.59,Rate
Prov. Namur,BE35,65 years or over,Males,2017,"Malignant neoplasm of trachea, bronchus and lung",414.8,Rate
Prov. Namur,BE35,65 years or over,Males,2018,"Malignant neoplasm of trachea, bronchus and lung",366.05,Rate
Prov. Namur,BE35,65 years or over,Males,2019,"Malignant neoplasm of trachea, bronchus and lung",359.88,Rate
Prov. Namur,BE35,65 years or over,Males,2020,"Malignant neoplasm of trachea, bronchus and lung",372.48,Rate
Prov. Namur,BE35,65 years or over,Males,2011,Malignant melanoma of skin,15.22,Rate
Prov. Namur,BE35,65 years or over,Males,2012,Malignant melanoma of skin,14.83,Rate
Prov. Namur,BE35,65 years or over,Males,2013,Malignant melanoma of skin,14.87,Rate
Prov. Namur,BE35,65 years or over,Males,2014,Malignant melanoma of skin,23.86,Rate
Prov. Namur,BE35,65 years or over,Males,2015,Malignant melanoma of skin,15.2,Rate
Prov. Namur,BE35,65 years or over,Males,2016,Malignant melanoma of skin,22.99,Rate
Prov. Namur,BE35,65 years or over,Males,2017,Malignant melanoma of skin,13.7,Rate
Prov. Namur,BE35,65 years or over,Males,2018,Malignant melanoma of skin,11.1,Rate
Prov. Namur,BE35,65 years or over,Males,2019,Malignant melanoma of skin,13.85,Rate
Prov. Namur,BE35,65 years or over,Males,2020,Malignant melanoma of skin,15.64,Rate
Prov. Namur,BE35,65 years or over,Males,2011,Malignant neoplasm of breast,2.99,Rate
Prov. Namur,BE35,65 years or over,Males,2012,Malignant neoplasm of breast,3.12,Rate
Prov. Namur,BE35,65 years or over,Males,2014,Malignant neoplasm of breast,3.36,Rate
Prov. Namur,BE35,65 years or over,Males,2015,Malignant neoplasm of breast,0.0,Rate
Prov. Namur,BE35,65 years or over,Males,2016,Malignant neoplasm of breast,2.92,Rate
Prov. Namur,BE35,65 years or over,Males,2018,Malignant neoplasm of breast,2.04,Rate
Prov. Namur,BE35,65 years or over,Males,2020,Malignant neoplasm of breast,2.04,Rate
Prov. Namur,BE35,65 years or over,Males,2011,Diabetes mellitus,85.09,Rate
Prov. Namur,BE35,65 years or over,Males,2012,Diabetes mellitus,77.2,Rate
Prov. Namur,BE35,65 years or over,Males,2013,Diabetes mellitus,69.32,Rate
Prov. Namur,BE35,65 years or over,Males,2014,Diabetes mellitus,86.75,Rate
Prov. Namur,BE35,65 years or over,Males,2015,Diabetes mellitus,68.49,Rate
Prov. Namur,BE35,65 years or over,Males,2016,Diabetes mellitus,64.22,Rate
Prov. Namur,BE35,65 years or over,Males,2017,Diabetes mellitus,115.83,Rate
Prov. Namur,BE35,65 years or over,Males,2018,Diabetes mellitus,49.11,Rate
Prov. Namur,BE35,65 years or over,Males,2019,Diabetes mellitus,70.26,Rate
Prov. Namur,BE35,65 years or over,Males,2020,Diabetes mellitus,78.63,Rate
Prov. Namur,BE35,65 years or over,Males,2011,Mental and behavioural disorders (F00-F99),150.04,Rate
Prov. Namur,BE35,65 years or over,Males,2012,Mental and behavioural disorders (F00-F99),146.02,Rate
Prov. Namur,BE35,65 years or over,Males,2013,Mental and behavioural disorders (F00-F99),149.14,Rate
Prov. Namur,BE35,65 years or over,Males,2014,Mental and behavioural disorders (F00-F99),159.67,Rate
Prov. Namur,BE35,65 years or over,Males,2015,Mental and behavioural disorders (F00-F99),204.0,Rate
Prov. Namur,BE35,65 years or over,Males,2016,Mental and behavioural disorders (F00-F99),212.93,Rate
Prov. Namur,BE35,65 years or over,Males,2017,Mental and behavioural disorders (F00-F99),136.12,Rate
Prov. Namur,BE35,65 years or over,Males,2018,Mental and behavioural disorders (F00-F99),125.13,Rate
Prov. Namur,BE35,65 years or over,Males,2019,Mental and behavioural disorders (F00-F99),154.35,Rate
Prov. Namur,BE35,65 years or over,Males,2020,Mental and behavioural disorders (F00-F99),162.99,Rate
Prov. Namur,BE35,65 years or over,Males,2011,Other mental and behavioural disorders (remainder of F00-F99),15.31,Rate
Prov. Namur,BE35,65 years or over,Males,2012,Other mental and behavioural disorders (remainder of F00-F99),15.21,Rate
Prov. Namur,BE35,65 years or over,Males,2013,Other mental and behavioural disorders (remainder of F00-F99),5.61,Rate
Prov. Namur,BE35,65 years or over,Males,2014,Other mental and behavioural disorders (remainder of F00-F99),15.58,Rate
Prov. Namur,BE35,65 years or over,Males,2015,Other mental and behavioural disorders (remainder of F00-F99),35.8,Rate
Prov. Namur,BE35,65 years or over,Males,2016,Other mental and behavioural disorders (remainder of F00-F99),22.73,Rate
Prov. Namur,BE35,65 years or over,Males,2017,Other mental and behavioural disorders (remainder of F00-F99),10.86,Rate
Prov. Namur,BE35,65 years or over,Males,2018,Other mental and behavioural disorders (remainder of F00-F99),22.21,Rate
Prov. Namur,BE35,65 years or over,Males,2019,Other mental and behavioural disorders (remainder of F00-F99),4.64,Rate
Prov. Namur,BE35,65 years or over,Males,2020,Other mental and behavioural disorders (remainder of F00-F99),15.71,Rate
Prov. Namur,BE35,65 years or over,Males,2011,Other ischaemic heart diseases,253.39,Rate
Prov. Namur,BE35,65 years or over,Males,2012,Other ischaemic heart diseases,332.8,Rate
Prov. Namur,BE35,65 years or over,Males,2013,Other ischaemic heart diseases,278.63,Rate
Prov. Namur,BE35,65 years or over,Males,2014,Other ischaemic heart diseases,302.63,Rate
Prov. Namur,BE35,65 years or over,Males,2015,Other ischaemic heart diseases,278.8,Rate
Prov. Namur,BE35,65 years or over,Males,2016,Other ischaemic heart diseases,272.88,Rate
Prov. Namur,BE35,65 years or over,Males,2017,Other ischaemic heart diseases,291.45,Rate
Prov. Namur,BE35,65 years or over,Males,2018,Other ischaemic heart diseases,263.14,Rate
Prov. Namur,BE35,65 years or over,Males,2019,Other ischaemic heart diseases,247.51,Rate
Prov. Namur,BE35,65 years or over,Males,2020,Other ischaemic heart diseases,288.91,Rate
Prov. Namur,BE35,65 years or over,Males,2011,Acute myocardial infarction including subsequent myocardial infarction,278.71,Rate
Prov. Namur,BE35,65 years or over,Males,2012,Acute myocardial infarction including subsequent myocardial infarction,332.28,Rate
Prov. Namur,BE35,65 years or over,Males,2013,Acute myocardial infarction including subsequent myocardial infarction,261.7,Rate
Prov. Namur,BE35,65 years or over,Males,2014,Acute myocardial infarction including subsequent myocardial infarction,213.19,Rate
Prov. Namur,BE35,65 years or over,Males,2015,Acute myocardial infarction including subsequent myocardial infarction,290.6,Rate
Prov. Namur,BE35,65 years or over,Males,2016,Acute myocardial infarction including subsequent myocardial infarction,248.72,Rate
Prov. Namur,BE35,65 years or over,Males,2017,Acute myocardial infarction including subsequent myocardial infarction,236.8,Rate
Prov. Namur,BE35,65 years or over,Males,2018,Acute myocardial infarction including subsequent myocardial infarction,219.84,Rate
Prov. Namur,BE35,65 years or over,Males,2019,Acute myocardial infarction including subsequent myocardial infarction,212.96,Rate
Prov. Namur,BE35,65 years or over,Males,2020,Acute myocardial infarction including subsequent myocardial infarction,218.25,Rate
Prov. Namur,BE35,65 years or over,Males,2011,Cerebrovascular diseases,396.15,Rate
Prov. Namur,BE35,65 years or over,Males,2012,Cerebrovascular diseases,355.41,Rate
Prov. Namur,BE35,65 years or over,Males,2013,Cerebrovascular diseases,325.04,Rate
Prov. Namur,BE35,65 years or over,Males,2014,Cerebrovascular diseases,275.18,Rate
Prov. Namur,BE35,65 years or over,Males,2015,Cerebrovascular diseases,297.36,Rate
Prov. Namur,BE35,65 years or over,Males,2016,Cerebrovascular diseases,318.94,Rate
Prov. Namur,BE35,65 years or over,Males,2017,Cerebrovascular diseases,273.0,Rate
Prov. Namur,BE35,65 years or over,Males,2018,Cerebrovascular diseases,323.42,Rate
Prov. Namur,BE35,65 years or over,Males,2019,Cerebrovascular diseases,289.2,Rate
Prov. Namur,BE35,65 years or over,Males,2020,Cerebrovascular diseases,251.16,Rate
Prov. Namur,BE35,65 years or over,Males,2011,Chronic lower respiratory diseases,355.12,Rate
Prov. Namur,BE35,65 years or over,Males,2012,Chronic lower respiratory diseases,427.93,Rate
Prov. Namur,BE35,65 years or over,Males,2013,Chronic lower respiratory diseases,367.74,Rate
Prov. Namur,BE35,65 years or over,Males,2014,Chronic lower respiratory diseases,336.62,Rate
Prov. Namur,BE35,65 years or over,Males,2015,Chronic lower respiratory diseases,359.89,Rate
Prov. Namur,BE35,65 years or over,Males,2016,Chronic lower respiratory diseases,275.23,Rate
Prov. Namur,BE35,65 years or over,Males,2017,Chronic lower respiratory diseases,299.74,Rate
Prov. Namur,BE35,65 years or over,Males,2018,Chronic lower respiratory diseases,281.56,Rate
Prov. Namur,BE35,65 years or over,Males,2019,Chronic lower respiratory diseases,319.46,Rate
Prov. Namur,BE35,65 years or over,Males,2020,Chronic lower respiratory diseases,349.6,Rate
Prov. Namur,BE35,65 years or over,Males,2011,Asthma and status asthmaticus,9.55,Rate
Prov. Namur,BE35,65 years or over,Males,2012,Asthma and status asthmaticus,0.0,Rate
Prov. Namur,BE35,65 years or over,Males,2013,Asthma and status asthmaticus,0.0,Rate
Prov. Namur,BE35,65 years or over,Males,2015,Asthma and status asthmaticus,5.68,Rate
Prov. Namur,BE35,65 years or over,Males,2016,Asthma and status asthmaticus,0.0,Rate
Prov. Namur,BE35,65 years or over,Males,2017,Asthma and status asthmaticus,4.7,Rate
Prov. Namur,BE35,65 years or over,Males,2019,Asthma and status asthmaticus,0.0,Rate
Prov. Namur,BE35,65 years or over,Males,2020,Asthma and status asthmaticus,2.69,Rate
Prov. Namur,BE35,Less than 65 years,Males,2011,All causes of death (A00-Y89) excluding S00-T98,340.75,Rate
Prov. Namur,BE35,Less than 65 years,Males,2012,All causes of death (A00-Y89) excluding S00-T98,366.8,Rate
Prov. Namur,BE35,Less than 65 years,Males,2013,All causes of death (A00-Y89) excluding S00-T98,346.01,Rate
Prov. Namur,BE35,Less than 65 years,Males,2014,All causes of death (A00-Y89) excluding S00-T98,328.7,Rate
Prov. Namur,BE35,Less than 65 years,Males,2015,All causes of death (A00-Y89) excluding S00-T98,317.05,Rate
Prov. Namur,BE35,Less than 65 years,Males,2016,All causes of death (A00-Y89) excluding S00-T98,307.1,Rate
Prov. Namur,BE35,Less than 65 years,Males,2017,All causes of death (A00-Y89) excluding S00-T98,307.11,Rate
Prov. Namur,BE35,Less than 65 years,Males,2018,All causes of death (A00-Y89) excluding S00-T98,312.55,Rate
Prov. Namur,BE35,Less than 65 years,Males,2019,All causes of death (A00-Y89) excluding S00-T98,270.23,Rate
Prov. Namur,BE35,Less than 65 years,Males,2020,All causes of death (A00-Y89) excluding S00-T98,274.03,Rate
Prov. Namur,BE35,Less than 65 years,Males,2011,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",5.02,Rate
Prov. Namur,BE35,Less than 65 years,Males,2012,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",7.01,Rate
